Country,Bank,BankName value,Schemes
IT,Terre Etrusche e di Maremma - Credito Cooperativo,it-iccrea-no-08851-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Scafati e Cetara - Società cooperativa,it-iccrea-no-08855-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Spinazzola (Bari),it-iccrea-no-08873-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Staranzano e Villesse Societa' cooperativa,it-iccrea-no-08877-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Cassa Rurale - BCC di Treviglio,it-iccrea-no-08899-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC di Triuggio e della Valle del Lambro,it-iccrea-no-08901-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC Longi - Valle del Fitalia Soc. Coop. r.l.,it-iccrea-no-08913-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca Alta Toscana Credito Cooperativo,it-iccrea-no-08922-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC Bergamasca e Orobica,it-iccrea-no-08940-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca Don Rizzo- di Credito Cooperativo della Sicilia Occidentale Società cooperativa,it-iccrea-no-08946-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,"BCC ""Don Stella"" di Resuttano",it-iccrea-no-08947-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC dei Colli Albani,it-iccrea-no-08951-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,"BCC ""G.Toniolo"" di San Cataldo",it-iccrea-no-08952-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca San Francesco - Credito Cooperativo,it-iccrea-no-08969-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,"BCC ""S. Giuseppe"" di Mussomeli",it-iccrea-no-08975-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC San Giuseppe di Petralia Sottana,it-iccrea-no-08976-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC S. Michele di Caltanissetta e Pietraperzia,it-iccrea-no-08979-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC Terra di lavoro S. Vincenzo dé Paoli s.c.p.a.,it-iccrea-no-08987-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC degli Ulivi - Terra di Bari,it-iccrea-no-08988-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Riminibanca Credito Cooperativo di Rimini e Valmarecchia s.c.,it-iccrea-no-08995-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCC DI SAN MARCO DEI CAVOTI E DEL SANNIO,it-iccrea-no-08997-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca Mediocredito del Friuli Venezia Giulia Spa,it-iccrea-no-10640-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,BCCPAY,it-iccrea-no-36964-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Illimity,it-illimity-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,ING,it-ing-ob,SEPA_CREDIT_TRANSFER
IT,Banca Intesa Sanpaolo,it-isp-oauth2,"SEPA_CREDIT_TRANSFER,PIS_SEPA_RECURRING_PAYMENTS,SEPA_INSTANT_CREDIT_TRANSFER"
IT,IsyBank,it-isybank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Mediobanca,it-mediobanca-ob,SEPA_CREDIT_TRANSFER
IT,Mediolanum,it-mediolanum-ob,SEPA_CREDIT_TRANSFER
IT,Mooney S.p.A.,it-mooney-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Banca Monte dei Paschi di Siena,it-mps-oauth2,SEPA_CREDIT_TRANSFER
IT,N26,it-n26-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,PostePay,it-postepay-oauth2,SEPA_CREDIT_TRANSFER
IT,Revolut,it-revolut-ob,SEPA_CREDIT_TRANSFER
IT,Sparkasse,it-sparkasse-ob,SEPA_CREDIT_TRANSFER
IT,Unicredit Italy,it-unicredit-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
IT,Volkswagen Bank,it-volkswagenbank-ob,SEPA_CREDIT_TRANSFER
IT,Banca Widiba,it-widiba-oauth2,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
